instance,temperature,lastRepairYear,manufactureYear
36598,-85.1,2017,2011
36600,-85.3,2017,2011
36602,-85.1,2017,2011
36604,-85.0,2017,2011
36606,-85.2,2017,2011
36608,-84.9,2017,2011
36610,-84.9,2017,2011
36612,-85.3,2017,2011
36614,-85.2,2017,2011
36616,-85.3,2017,2011
36618,-84.7,2017,2011
36620,-84.8,2017,2011
36622,-85.4,2017,2011
36624,-85.1,2017,2011
36626,-85.1,2017,2011
36628,-85.3,2017,2011
36630,-85.1,2017,2011
36632,-85.0,2017,2011
36634,-85.1,2017,2011
36636,-85.1,2017,2011
36638,-84.9,2017,2011
36640,-84.4,2017,2011
36642,-84.9,2017,2011
36644,-84.9,2017,2011
36646,-85.2,2017,2011
36648,-84.9,2017,2011
36650,-85.2,2017,2011
36652,-84.9,2017,2011
36654,-84.9,2017,2011
36656,-84.9,2017,2011
36658,-85.1,2017,2011
36660,-84.8,2017,2011
36662,-85.0,2017,2011
36664,-84.9,2017,2011
36666,-85.1,2017,2011
36668,-85.3,2017,2011
36670,-85.2,2017,2011
36672,-85.2,2017,2011
36674,-84.6,2017,2011
36676,-85.3,2017,2011
36678,-84.9,2017,2011
36680,-84.7,2017,2011
36682,-85.5,2017,2011
36684,-85.0,2017,2011
36686,-85.1,2017,2011
36688,-85.1,2017,2011
36690,-85.0,2017,2011
36692,-85.1,2017,2011
36694,-85.0,2017,2011
36696,-84.9,2017,2011
36698,-84.7,2017,2011
36700,-84.7,2017,2011
36702,-85.3,2017,2011
36704,-84.9,2017,2011
36706,-85.1,2017,2011
36708,-84.8,2017,2011
36710,-84.9,2017,2011
36712,-85.3,2017,2011
36714,-85.6,2017,2011
36716,-85.5,2017,2011
36718,-85.0,2017,2011
36720,-85.0,2017,2011
36722,-84.7,2017,2011
36724,-84.9,2017,2011
36726,-85.4,2017,2011
36728,-84.7,2017,2011
36730,-84.9,2017,2011
36732,-84.8,2017,2011
36734,-85.2,2017,2011
36736,-85.2,2017,2011
36738,-85.1,2017,2011
36740,-85.1,2017,2011
36742,-84.7,2017,2011
36744,-84.9,2017,2011
36746,-85.1,2017,2011
36748,-84.7,2017,2011
36750,-85.4,2017,2011
36752,-84.9,2017,2011
36754,-85.2,2017,2011
36756,-84.9,2017,2011
36758,-84.8,2017,2011
36760,-85.2,2017,2011
36762,-85.2,2017,2011
36764,-85.0,2017,2011
36766,-84.8,2017,2011
36768,-85.2,2017,2011
36770,-85.1,2017,2011
36772,-84.7,2017,2011
36774,-85.0,2017,2011
36776,-84.7,2017,2011
36778,-84.8,2017,2011
36780,-84.9,2017,2011
36782,-85.4,2017,2011
36784,-85.0,2017,2011
36786,-84.9,2017,2011
36788,-84.9,2017,2011
36790,-85.2,2017,2011
36792,-85.0,2017,2011
36794,-85.2,2017,2011
36796,-84.8,2017,2011
36798,-85.0,2017,2011
36800,-84.7,2017,2011
36802,-84.9,2017,2011
36804,-85.0,2017,2011
36806,-84.9,2017,2011
36808,-85.1,2017,2011
36810,-85.1,2017,2011
36812,-84.9,2017,2011
36814,-84.9,2017,2011
36816,-85.1,2017,2011
36818,-85.0,2017,2011
36820,-85.0,2017,2011
36822,-84.9,2017,2011
36824,-85.1,2017,2011
36826,-85.3,2017,2011
36828,-85.0,2017,2011
36830,-85.1,2017,2011
36832,-85.0,2017,2011
36834,-85.1,2017,2011
36836,-84.9,2017,2011
36838,-85.0,2017,2011
36840,-85.0,2017,2011
36842,-85.4,2017,2011
36844,-85.0,2017,2011
36846,-85.2,2017,2011
36848,-85.3,2017,2011
36850,-84.8,2017,2011
36852,-85.2,2017,2011
36854,-85.1,2017,2011
36856,-85.0,2017,2011
36858,-84.8,2017,2011
36860,-84.6,2017,2011
36862,-85.2,2017,2011
36864,-85.0,2017,2011
36866,-85.0,2017,2011
36868,-84.9,2017,2011
36870,-84.7,2017,2011
36872,-85.0,2017,2011
36874,-85.0,2017,2011
36876,-85.0,2017,2011
36878,-84.9,2017,2011
36880,-84.8,2017,2011
36882,-85.3,2017,2011
36884,-85.0,2017,2011
36886,-85.2,2017,2011
36888,-84.7,2017,2011
36890,-85.0,2017,2011
36892,-84.9,2017,2011
36894,-85.3,2017,2011
36896,-85.3,2017,2011
36898,-84.9,2017,2011
36900,-85.2,2017,2011
36902,-84.7,2017,2011
36904,-85.1,2017,2011
36906,-85.4,2017,2011
36908,-85.2,2017,2011
36910,-85.5,2017,2011
36912,-85.1,2017,2011
36914,-84.9,2017,2011
36916,-85.1,2017,2011
36918,-85.3,2017,2011
36920,-85.2,2017,2011
36922,-85.0,2017,2011
36924,-85.1,2017,2011
36926,-85.1,2017,2011
36928,-85.1,2017,2011
36930,-85.0,2017,2011
36932,-85.1,2017,2011
36934,-85.3,2017,2011
36936,-85.5,2017,2011
36938,-85.1,2017,2011
36940,-84.9,2017,2011
36942,-84.7,2017,2011
36944,-85.1,2017,2011
36946,-85.0,2017,2011
36948,-85.2,2017,2011
36950,-84.7,2017,2011
36952,-85.1,2017,2011
36954,-85.0,2017,2011
36956,-85.0,2017,2011
36958,-84.9,2017,2011
36960,-85.2,2017,2011
36962,-84.8,2017,2011
36964,-84.7,2017,2011
36966,-84.9,2017,2011
36968,-84.8,2017,2011
36970,-84.7,2017,2011
36972,-85.0,2017,2011
36974,-85.0,2017,2011
36976,-84.9,2017,2011
36978,-85.0,2017,2011
36980,-84.8,2017,2011
36982,-84.9,2017,2011
36984,-85.2,2017,2011
36986,-85.0,2017,2011
36988,-85.1,2017,2011
36990,-84.8,2017,2011
36992,-84.6,2017,2011
36994,-84.9,2017,2011
36996,-85.2,2017,2011
36998,-84.9,2017,2011
37000,-84.9,2017,2011
37002,-85.2,2017,2011
37004,-84.7,2017,2011
37006,-85.2,2017,2011
37008,-84.9,2017,2011
37010,-84.8,2017,2011
37012,-84.8,2017,2011
37014,-85.2,2017,2011
37016,-84.8,2017,2011
37018,-85.1,2017,2011
37020,-84.8,2017,2011
37022,-85.0,2017,2011
37024,-85.2,2017,2011
37026,-84.9,2017,2011
37028,-84.9,2017,2011
37030,-84.9,2017,2011
37032,-84.9,2017,2011
37034,-85.1,2017,2011
37036,-84.6,2017,2011
37038,-85.3,2017,2011
37040,-84.6,2017,2011
37042,-85.2,2017,2011
37044,-84.8,2017,2011
37046,-85.0,2017,2011
37048,-84.9,2017,2011
37050,-85.2,2017,2011
37052,-84.9,2017,2011
37054,-84.8,2017,2011
37056,-85.2,2017,2011
37058,-85.2,2017,2011
37060,-85.2,2017,2011
37062,-85.2,2017,2011
37064,-85.2,2017,2011
37066,-84.8,2017,2011
37068,-85.0,2017,2011
37070,-85.0,2017,2011
37072,-85.3,2017,2011
37074,-85.0,2017,2011
37076,-85.0,2017,2011
37078,-85.0,2017,2011
37080,-84.8,2017,2011
37082,-85.1,2017,2011
37084,-84.8,2017,2011
37086,-85.0,2017,2011
37088,-85.0,2017,2011
37090,-84.9,2017,2011
37092,-84.5,2017,2011
37094,-84.7,2017,2011
37096,-84.8,2017,2011
37098,-84.7,2017,2011
37100,-85.1,2017,2011
37102,-85.0,2017,2011
37104,-85.4,2017,2011
37106,-84.9,2017,2011
37108,-85.0,2017,2011
37110,-84.9,2017,2011
37112,-84.7,2017,2011
37114,-84.9,2017,2011
37116,-85.0,2017,2011
37118,-84.8,2017,2011
37120,-84.6,2017,2011
37122,-84.9,2017,2011
37124,-85.2,2017,2011
37126,-84.9,2017,2011
37128,-85.0,2017,2011
37130,-85.0,2017,2011
37132,-85.0,2017,2011
37134,-84.8,2017,2011
37136,-85.6,2017,2011
37138,-84.7,2017,2011
37140,-84.9,2017,2011
37142,-84.8,2017,2011
37144,-84.8,2017,2011
37146,-85.1,2017,2011
37148,-84.8,2017,2011
37150,-85.2,2017,2011
37152,-84.7,2017,2011
37154,-85.0,2017,2011
37156,-85.2,2017,2011
37158,-85.1,2017,2011
37160,-85.1,2017,2011
37162,-84.8,2017,2011
37164,-85.0,2017,2011
37166,-84.9,2017,2011
37168,-84.8,2017,2011
37170,-85.1,2017,2011
37172,-85.0,2017,2011
37174,-85.0,2017,2011
37176,-84.8,2017,2011
37178,-84.9,2017,2011
37180,-84.6,2017,2011
37182,-85.0,2017,2011
37184,-84.8,2017,2011
37186,-84.8,2017,2011
37188,-85.3,2017,2011
37190,-85.1,2017,2011
37192,-85.2,2017,2011
37194,-84.8,2017,2011
37196,-84.9,2017,2011
37198,-85.1,2017,2011
37200,-84.8,2017,2011
37202,-84.9,2017,2011
37204,-84.7,2017,2011
37206,-84.9,2017,2011
37208,-85.1,2017,2011
37210,-85.4,2017,2011
37212,-84.7,2017,2011
37214,-85.1,2017,2011
37216,-85.1,2017,2011
37218,-84.7,2017,2011
37220,-85.1,2017,2011
37222,-85.0,2017,2011
37224,-85.1,2017,2011
37226,-85.2,2017,2011
37228,-85.0,2017,2011
37230,-85.1,2017,2011
37232,-85.3,2017,2011
37234,-85.1,2017,2011
37236,-84.9,2017,2011
37238,-85.3,2017,2011
37240,-84.8,2017,2011
37242,-84.9,2017,2011
37244,-84.7,2017,2011
37246,-85.1,2017,2011
37248,-84.9,2017,2011
37250,-84.9,2017,2011
37252,-85.3,2017,2011
37254,-84.7,2017,2011
37256,-84.8,2017,2011
37258,-85.0,2017,2011
37260,-84.8,2017,2011
37262,-85.0,2017,2011
37264,-85.1,2017,2011
37266,-85.3,2017,2011
37268,-85.0,2017,2011
37270,-85.3,2017,2011
37272,-84.8,2017,2011
37274,-85.3,2017,2011
37276,-84.9,2017,2011
37278,-85.3,2017,2011
37280,-85.4,2017,2011
37282,-84.8,2017,2011
37284,-85.0,2017,2011
37286,-84.4,2017,2011
37288,-85.1,2017,2011
37290,-85.2,2017,2011
37292,-85.0,2017,2011
37294,-85.2,2017,2011
37296,-85.0,2017,2011
37298,-85.0,2017,2011
37300,-84.9,2017,2011
37302,-85.0,2017,2011
37304,-85.2,2017,2011
37306,-85.1,2017,2011
37308,-84.8,2017,2011
37310,-85.1,2017,2011
37312,-85.1,2017,2011
37314,-85.2,2017,2011
37316,-85.0,2017,2011
37318,-84.9,2017,2011
37320,-85.3,2017,2011
37322,-84.9,2017,2011
37324,-85.2,2017,2011
37326,-84.8,2017,2011
37328,-84.9,2017,2011
37330,-85.1,2017,2011
37332,-84.7,2017,2011
37334,-85.1,2017,2011
37336,-85.1,2017,2011
37338,-85.2,2017,2011
37340,-84.9,2017,2011
37342,-85.1,2017,2011
37344,-84.8,2017,2011
37346,-85.1,2017,2011
37348,-85.1,2017,2011
37350,-84.5,2017,2011
37352,-84.9,2017,2011
37354,-84.9,2017,2011
37356,-84.7,2017,2011
37358,-84.8,2017,2011
37360,-85.2,2017,2011
37362,-84.9,2017,2011
37364,-84.9,2017,2011
37366,-84.7,2017,2011
37368,-84.8,2017,2011
37370,-85.3,2017,2011
37372,-85.3,2017,2011
37374,-85.1,2017,2011
37376,-85.2,2017,2011
37378,-85.2,2017,2011
37380,-84.7,2017,2011
37382,-85.4,2017,2011
37384,-84.8,2017,2011
37386,-85.0,2017,2011
37388,-84.4,2017,2011
37390,-84.7,2017,2011
37392,-84.9,2017,2011
37394,-85.2,2017,2011
37396,-84.6,2017,2011
37398,-84.8,2017,2011
37400,-84.9,2017,2011
37402,-84.9,2017,2011
37404,-85.2,2017,2011
37406,-84.9,2017,2011
37408,-85.0,2017,2011
37410,-84.9,2017,2011
37412,-85.0,2017,2011
37414,-84.9,2017,2011
37416,-84.9,2017,2011
37418,-85.1,2017,2011
37420,-85.1,2017,2011
37422,-85.1,2017,2011
37424,-84.7,2017,2011
37426,-84.8,2017,2011
37428,-85.0,2017,2011
37430,-85.1,2017,2011
37432,-84.9,2017,2011
37434,-85.1,2017,2011
37436,-85.0,2017,2011
37438,-85.0,2017,2011
37440,-85.4,2017,2011
37442,-84.8,2017,2011
37444,-84.9,2017,2011
37446,-84.8,2017,2011
37448,-85.3,2017,2011
37450,-85.1,2017,2011
37452,-84.7,2017,2011
37454,-84.9,2017,2011
37456,-85.2,2017,2011
37458,-85.3,2017,2011
37460,-84.8,2017,2011
37462,-84.8,2017,2011
37464,-85.2,2017,2011
37466,-84.9,2017,2011
37468,-85.1,2017,2011
37470,-84.7,2017,2011
37472,-85.0,2017,2011
37474,-84.8,2017,2011
37476,-84.9,2017,2011
37478,-84.8,2017,2011
37480,-84.9,2017,2011
37482,-85.0,2017,2011
37484,-84.9,2017,2011
37486,-84.8,2017,2011
37488,-84.9,2017,2011
37490,-84.9,2017,2011
37492,-84.9,2017,2011
37494,-85.0,2017,2011
37496,-85.0,2017,2011
37498,-85.1,2017,2011
37500,-84.8,2017,2011
37502,-84.9,2017,2011
37504,-84.9,2017,2011
37506,-85.0,2017,2011
37508,-85.2,2017,2011
37510,-85.1,2017,2011
37512,-85.1,2017,2011
37514,-84.9,2017,2011
37516,-85.1,2017,2011
37518,-84.6,2017,2011
37520,-85.0,2017,2011
37522,-85.1,2017,2011
37524,-84.9,2017,2011
37526,-85.2,2017,2011
37528,-84.9,2017,2011
37530,-84.9,2017,2011
37532,-84.7,2017,2011
37534,-84.7,2017,2011
37536,-85.1,2017,2011
37538,-85.2,2017,2011
37540,-84.7,2017,2011
37542,-85.2,2017,2011
37544,-84.6,2017,2011
37546,-85.0,2017,2011
37548,-85.0,2017,2011
37550,-85.4,2017,2011
37552,-85.0,2017,2011
37554,-84.6,2017,2011
37556,-85.0,2017,2011
37558,-84.8,2017,2011
37560,-85.0,2017,2011
37562,-85.2,2017,2011
37564,-84.5,2017,2011
37566,-85.1,2017,2011
37568,-84.8,2017,2011
37570,-85.1,2017,2011
37572,-84.9,2017,2011
37574,-84.9,2017,2011
37576,-85.3,2017,2011
37578,-85.1,2017,2011
37580,-85.0,2017,2011
37582,-85.1,2017,2011
37584,-85.3,2017,2011
37586,-84.8,2017,2011
37588,-85.2,2017,2011
37590,-85.0,2017,2011
37592,-85.3,2017,2011
37594,-84.6,2017,2011
37596,-85.1,2017,2011
37598,-85.1,2017,2011
37600,-85.1,2017,2011
37602,-85.3,2017,2011
37604,-84.8,2017,2011
37606,-84.9,2017,2011
37608,-85.3,2017,2011
37610,-85.1,2017,2011
37612,-84.9,2017,2011
37614,-85.3,2017,2011
37616,-85.1,2017,2011
37618,-85.7,2017,2011
37620,-85.1,2017,2011
37622,-85.1,2017,2011
37624,-84.8,2017,2011
37626,-84.8,2017,2011
37628,-84.7,2017,2011
37630,-85.4,2017,2011
37632,-84.9,2017,2011
37634,-84.8,2017,2011
37636,-85.3,2017,2011
37638,-84.7,2017,2011
37640,-84.9,2017,2011
37642,-85.3,2017,2011
37644,-85.0,2017,2011
37646,-85.0,2017,2011
37648,-85.1,2017,2011
37650,-85.5,2017,2011
37652,-85.3,2017,2011
37654,-84.9,2017,2011
37656,-84.5,2017,2011
37658,-85.4,2017,2011
37660,-85.2,2017,2011
37662,-85.2,2017,2011
37664,-84.8,2017,2011
37666,-84.8,2017,2011
37668,-84.9,2017,2011
37670,-85.3,2017,2011
37672,-85.2,2017,2011
37674,-85.0,2017,2011
37676,-84.8,2017,2011
37678,-85.1,2017,2011
37680,-85.3,2017,2011
37682,-84.9,2017,2011
37684,-85.1,2017,2011
37686,-84.8,2017,2011
37688,-85.1,2017,2011
37690,-85.0,2017,2011
37692,-85.0,2017,2011
37694,-84.7,2017,2011
37696,-85.2,2017,2011
37698,-85.0,2017,2011
37700,-84.9,2017,2011
37702,-85.1,2017,2011
37704,-85.1,2017,2011
37706,-85.1,2017,2011
37708,-85.0,2017,2011
37710,-85.2,2017,2011
37712,-84.9,2017,2011
37714,-85.1,2017,2011
37716,-84.6,2017,2011
37718,-85.0,2017,2011
37720,-84.9,2017,2011
37722,-84.8,2017,2011
37724,-84.8,2017,2011
37726,-85.0,2017,2011
37728,-85.0,2017,2011
37730,-84.9,2017,2011
37732,-85.0,2017,2011
37734,-84.7,2017,2011
37736,-85.3,2017,2011
37738,-85.1,2017,2011
37740,-84.9,2017,2011
37742,-85.3,2017,2011
37744,-85.1,2017,2011
37746,-84.9,2017,2011
37748,-85.0,2017,2011
37750,-84.9,2017,2011
37752,-85.0,2017,2011
37754,-84.8,2017,2011
37756,-85.0,2017,2011
37758,-85.2,2017,2011
37760,-85.0,2017,2011
37762,-85.4,2017,2011
37764,-85.5,2017,2011
37766,-84.9,2017,2011
37768,-85.2,2017,2011
37770,-85.0,2017,2011
37772,-84.6,2017,2011
37774,-85.1,2017,2011
37776,-85.2,2017,2011
37778,-85.0,2017,2011
37780,-84.8,2017,2011
37782,-85.2,2017,2011
37784,-84.7,2017,2011
37786,-85.0,2017,2011
37788,-85.2,2017,2011
37790,-85.0,2017,2011
37792,-85.0,2017,2011
37794,-85.1,2017,2011
37796,-85.3,2017,2011
37798,-85.1,2017,2011
37800,-84.8,2017,2011
37802,-84.9,2017,2011
37804,-85.1,2017,2011
37806,-84.9,2017,2011
37808,-85.3,2017,2011
37810,-84.9,2017,2011
37812,-84.7,2017,2011
37814,-85.2,2017,2011
37816,-84.8,2017,2011
37818,-85.0,2017,2011
37820,-84.9,2017,2011
37822,-85.2,2017,2011
37824,-85.0,2017,2011
37826,-85.2,2017,2011
37828,-85.0,2017,2011
37830,-84.8,2017,2011
37832,-85.1,2017,2011
37834,-84.8,2017,2011
37836,-84.9,2017,2011
37838,-85.0,2017,2011
37840,-85.1,2017,2011
37842,-85.1,2017,2011
37844,-84.9,2017,2011
37846,-85.0,2017,2011
37848,-85.0,2017,2011
37850,-85.2,2017,2011
37852,-85.2,2017,2011
37854,-84.7,2017,2011
37856,-85.0,2017,2011
37858,-84.8,2017,2011
37860,-85.3,2017,2011
37862,-84.8,2017,2011
37864,-85.3,2017,2011
37866,-85.1,2017,2011
37868,-85.1,2017,2011
37870,-84.6,2017,2011
37872,-85.1,2017,2011
37874,-85.3,2017,2011
37876,-85.1,2017,2011
37878,-85.2,2017,2011
37880,-85.1,2017,2011
37882,-85.0,2017,2011
37884,-85.3,2017,2011
37886,-84.9,2017,2011
37888,-84.7,2017,2011
37890,-85.0,2017,2011
37892,-84.9,2017,2011
37894,-85.3,2017,2011
37896,-85.3,2017,2011
37898,-84.9,2017,2011
37900,-84.8,2017,2011
37902,-84.7,2017,2011
37904,-85.0,2017,2011
37906,-85.4,2017,2011
37908,-84.6,2017,2011
37910,-85.0,2017,2011
37912,-84.9,2017,2011
37914,-85.1,2017,2011
37916,-85.2,2017,2011
37918,-84.6,2017,2011
37920,-85.0,2017,2011
37922,-85.1,2017,2011
37924,-85.2,2017,2011
37926,-84.9,2017,2011
37928,-85.1,2017,2011
37930,-85.2,2017,2011
37932,-85.0,2017,2011
37934,-85.2,2017,2011
37936,-84.8,2017,2011
37938,-85.4,2017,2011
37940,-85.1,2017,2011
37942,-84.8,2017,2011
37944,-85.2,2017,2011
37946,-85.3,2017,2011
37948,-84.9,2017,2011
37950,-84.8,2017,2011
37952,-85.2,2017,2011
37954,-84.8,2017,2011
37956,-85.1,2017,2011
37958,-84.9,2017,2011
37960,-85.0,2017,2011
37962,-85.1,2017,2011
37964,-85.0,2017,2011
37966,-85.0,2017,2011
37968,-84.9,2017,2011
37970,-84.9,2017,2011
37972,-84.9,2017,2011
37974,-85.0,2017,2011
37976,-85.1,2017,2011
37978,-85.1,2017,2011
37980,-84.9,2017,2011
37982,-84.9,2017,2011
37984,-85.3,2017,2011
37986,-84.8,2017,2011
37988,-85.0,2017,2011
37990,-85.4,2017,2011
37992,-85.5,2017,2011
37994,-85.3,2017,2011
37996,-84.7,2017,2011
37998,-85.0,2017,2011
38000,-84.9,2017,2011
38002,-85.0,2017,2011
38004,-84.7,2017,2011
38006,-85.0,2017,2011
38008,-85.0,2017,2011
38010,-85.3,2017,2011
38012,-85.0,2017,2011
38014,-85.1,2017,2011
38016,-84.7,2017,2011
38018,-85.0,2017,2011
38020,-85.2,2017,2011
38022,-84.7,2017,2011
38024,-84.8,2017,2011
38026,-85.0,2017,2011
38028,-84.9,2017,2011
38030,-85.0,2017,2011
38032,-85.2,2017,2011
38034,-84.7,2017,2011
38036,-84.9,2017,2011
38038,-85.0,2017,2011
38040,-85.0,2017,2011
38042,-84.6,2017,2011
38044,-85.3,2017,2011
38046,-84.9,2017,2011
38048,-85.0,2017,2011
38050,-85.1,2017,2011
38052,-85.0,2017,2011
38054,-85.1,2017,2011
38056,-84.8,2017,2011
38058,-84.8,2017,2011
38060,-84.8,2017,2011
38062,-85.0,2017,2011
38064,-84.5,2017,2011
38066,-84.9,2017,2011
38068,-84.8,2017,2011
38070,-85.0,2017,2011
38072,-85.3,2017,2011
38074,-85.1,2017,2011
38076,-85.1,2017,2011
38078,-85.0,2017,2011
38080,-84.9,2017,2011
38082,-85.3,2017,2011
38084,-84.8,2017,2011
38086,-85.2,2017,2011
38088,-84.9,2017,2011
38090,-85.0,2017,2011
38092,-85.4,2017,2011
38094,-85.0,2017,2011
38096,-84.9,2017,2011
38098,-85.3,2017,2011
38100,-84.6,2017,2011
38102,-85.2,2017,2011
38104,-85.1,2017,2011
38106,-85.0,2017,2011
38108,-85.0,2017,2011
38110,-84.8,2017,2011
38112,-85.1,2017,2011
38114,-85.2,2017,2011
38116,-85.2,2017,2011
38118,-84.6,2017,2011
38120,-85.0,2017,2011
38122,-84.8,2017,2011
38124,-84.5,2017,2011
38126,-85.1,2017,2011
38128,-84.7,2017,2011
38130,-84.9,2017,2011
38132,-85.1,2017,2011
38134,-84.9,2017,2011
38136,-85.0,2017,2011
38138,-84.8,2017,2011
38140,-85.0,2017,2011
38142,-85.2,2017,2011
38144,-84.9,2017,2011
38146,-85.2,2017,2011
38148,-85.3,2017,2011
38150,-84.9,2017,2011
38152,-84.9,2017,2011
38154,-84.9,2017,2011
38156,-85.2,2017,2011
38158,-85.3,2017,2011
38160,-84.9,2017,2011
38162,-84.8,2017,2011
38164,-85.2,2017,2011
38166,-84.9,2017,2011
38168,-84.6,2017,2011
38170,-85.0,2017,2011
38172,-85.0,2017,2011
38174,-85.2,2017,2011
38176,-85.4,2017,2011
38178,-84.9,2017,2011
38180,-85.0,2017,2011
38182,-85.2,2017,2011
38184,-84.8,2017,2011
38186,-84.6,2017,2011
38188,-85.0,2017,2011
38190,-85.1,2017,2011
38192,-85.0,2017,2011
38194,-84.7,2017,2011
38196,-84.8,2017,2011
38198,-85.4,2017,2011
38200,-85.6,2017,2011
38202,-84.9,2017,2011
38204,-85.2,2017,2011
38206,-85.0,2017,2011
38208,-84.9,2017,2011
38210,-84.9,2017,2011
38212,-85.0,2017,2011
38214,-85.1,2017,2011
38216,-85.0,2017,2011
38218,-84.8,2017,2011
38220,-85.0,2017,2011
38222,-84.7,2017,2011
38224,-84.9,2017,2011
38226,-85.1,2017,2011
38228,-85.0,2017,2011
38230,-85.0,2017,2011
38232,-84.7,2017,2011
38234,-85.2,2017,2011
38236,-84.7,2017,2011
38238,-84.8,2017,2011
38240,-85.0,2017,2011
38242,-85.2,2017,2011
38244,-85.0,2017,2011
38246,-84.8,2017,2011
38248,-84.6,2017,2011
38250,-85.0,2017,2011
38252,-84.7,2017,2011
38254,-85.1,2017,2011
38256,-85.0,2017,2011
38258,-85.1,2017,2011
38260,-85.4,2017,2011
38262,-85.1,2017,2011
38264,-84.9,2017,2011
38266,-85.1,2017,2011
38268,-85.2,2017,2011
38270,-85.3,2017,2011
38272,-84.7,2017,2011
38274,-85.3,2017,2011
38276,-84.9,2017,2011
38278,-84.9,2017,2011
38280,-85.3,2017,2011
38282,-85.1,2017,2011
38284,-84.8,2017,2011
38286,-85.0,2017,2011
38288,-84.9,2017,2011
38290,-85.0,2017,2011
38292,-84.9,2017,2011
38294,-84.8,2017,2011
38296,-84.9,2017,2011
38298,-85.0,2017,2011
38300,-84.8,2017,2011
38302,-85.1,2017,2011
38304,-85.1,2017,2011
38306,-85.1,2017,2011
38308,-85.1,2017,2011
38310,-85.3,2017,2011
38312,-85.0,2017,2011
38314,-84.9,2017,2011
38316,-85.1,2017,2011
38318,-85.1,2017,2011
38320,-85.0,2017,2011
38322,-85.1,2017,2011
38324,-85.0,2017,2011
38326,-84.9,2017,2011
38328,-84.8,2017,2011
38330,-85.1,2017,2011
38332,-85.1,2017,2011
38334,-85.1,2017,2011
38336,-85.2,2017,2011
38338,-85.2,2017,2011
38340,-85.0,2017,2011
38342,-84.9,2017,2011
38344,-85.2,2017,2011
38346,-85.1,2017,2011
38348,-84.8,2017,2011
38350,-85.0,2017,2011
38352,-84.9,2017,2011
38354,-85.2,2017,2011
38356,-85.5,2017,2011
38358,-85.5,2017,2011
38360,-85.1,2017,2011
38362,-85.4,2017,2011
38364,-85.0,2017,2011
38366,-85.4,2017,2011
38368,-85.2,2017,2011
38370,-84.7,2017,2011
38372,-84.8,2017,2011
38374,-85.1,2017,2011
38376,-84.8,2017,2011
38378,-84.9,2017,2011
38380,-85.2,2017,2011
38382,-84.8,2017,2011
38384,-84.7,2017,2011
38386,-85.0,2017,2011
38388,-85.1,2017,2011
38390,-84.8,2017,2011
38392,-85.0,2017,2011
38394,-85.3,2017,2011
38396,-84.7,2017,2011
38398,-85.1,2017,2011
38400,-85.1,2017,2011
38402,-84.8,2017,2011
38404,-85.0,2017,2011
38406,-85.2,2017,2011
38408,-84.9,2017,2011
38410,-85.2,2017,2011
38412,-85.1,2017,2011
38414,-84.9,2017,2011
38416,-84.9,2017,2011
38418,-85.1,2017,2011
38420,-85.3,2017,2011
38422,-85.4,2017,2011
38424,-85.0,2017,2011
38426,-85.0,2017,2011
38428,-85.2,2017,2011
38430,-85.2,2017,2011
38432,-85.2,2017,2011
38434,-84.9,2017,2011
38436,-84.9,2017,2011
38438,-84.9,2017,2011
38440,-84.9,2017,2011
38442,-84.9,2017,2011
38444,-85.1,2017,2011
38446,-84.8,2017,2011
38448,-84.9,2017,2011
38450,-84.7,2017,2011
38452,-85.5,2017,2011
38454,-84.8,2017,2011
38456,-85.2,2017,2011
38458,-84.8,2017,2011
38460,-85.0,2017,2011
38462,-85.0,2017,2011
38464,-85.1,2017,2011
38466,-85.2,2017,2011
38468,-84.8,2017,2011
38470,-84.9,2017,2011
38472,-84.8,2017,2011
38474,-84.9,2017,2011
38476,-85.0,2017,2011
38478,-85.0,2017,2011
38480,-84.8,2017,2011
38482,-85.1,2017,2011
38484,-85.1,2017,2011
38486,-85.2,2017,2011
38488,-85.0,2017,2011
38490,-85.1,2017,2011
38492,-84.8,2017,2011
38494,-84.9,2017,2011
38496,-84.8,2017,2011
38498,-84.9,2017,2011
38500,-84.9,2017,2011
38502,-85.2,2017,2011
38504,-85.2,2017,2011
38506,-84.9,2017,2011
38508,-84.8,2017,2011
38510,-85.3,2017,2011
38512,-85.2,2017,2011
38514,-85.3,2017,2011
38516,-84.9,2017,2011
38518,-85.4,2017,2011
38520,-85.3,2017,2011
38522,-85.0,2017,2011
38524,-85.2,2017,2011
38526,-84.7,2017,2011
38528,-85.1,2017,2011
38530,-84.8,2017,2011
38532,-85.0,2017,2011
38534,-85.0,2017,2011
38536,-85.2,2017,2011
38538,-84.4,2017,2011
38540,-85.2,2017,2011
38542,-85.1,2017,2011
38544,-84.8,2017,2011
38546,-85.0,2017,2011
38548,-85.2,2017,2011
38550,-84.9,2017,2011
38552,-85.0,2017,2011
38554,-84.9,2017,2011
38556,-85.1,2017,2011
38558,-84.6,2017,2011
38560,-85.4,2017,2011
38562,-85.1,2017,2011
38564,-84.6,2017,2011
38566,-84.6,2017,2011
38568,-85.5,2017,2011
38570,-84.5,2017,2011
38572,-84.8,2017,2011
38574,-85.2,2017,2011
38576,-85.0,2017,2011
38578,-85.1,2017,2011
38580,-84.9,2017,2011
38582,-85.1,2017,2011
38584,-84.8,2017,2011
38586,-84.7,2017,2011
38588,-85.1,2017,2011
38590,-85.0,2017,2011
38592,-85.0,2017,2011
